texto,label_real,pred_groq/llama-3.3-70b-versatile,lat_groq/llama-3.3-70b-versatile
"Imprensa americana aponta Bolsonaro como próximo presidente do Brasil. Imprensa norte-americana já aponta o deputado Jair Messias Bolsonaro como o próximo presidente do Brasil. Avaliação de jornalistas e sociólogos apontam que depois de uma série de desmandos esquerdistas o povo quer um governo direitista e conservador para trazer estabilidade. Após o deputado Jair Bolsonaro aparecer em segundo lugar em pesquisas de intenções de votos à Presidência, o jornal norte-americano Quartz publicou uma comparação entre o brasileiro e o presidente dos Estados Unidos, Donald Trump, que também era tido como candidato improvável nas eleições à Casa Branca em 2016. “A eleição de Trump ensinou aos norte-americanos que qualquer candidato, não importa o quanto ele pareça, deve ser levado a sério por todos antes que seja tarde demais”, diz o texto. De acordo com a publicação, embora a população dos EUA não conheça a história de Bolsonaro, ela é parecida com a do republicano e, portanto, “os brasileiros precisam entender isso agora”. O deputado, que representa o Rio de Janeiro na Câmara dos Deputados do Brasil, costuma dizer que:”Eu não tento agradar a todos. Eu não sou bom, mas os outros são muito ruins. Eles tentam me derrubar, mas continuo a subir nas pesquisas”. O Quartz define Bolsonaro como um “fenômeno popular” na política brasileira e suas declarações polêmicas podem ser comparadas por diversas vezes as de Trump. O magnata também é conhecido por seu estilo excêntrico e politicamente incorreto. Segundo o jornal, o discurso do deputado é centrado em suas visões conservadoras sobre uma série de questões sociais. Ele já deixou claro que “preferiria ter um filho ",FALSO,VERDADEIRO,0.25822925567626953
"Petrobrás propõe pagamento de US$ 2,95 bi para encerrar ação nos EUA

A proposta para o encerramento da ação é pagar o montante em três parcelas, sendo duas de US$ 983 milhões e a última de US$ 984 milhões

A Petrobrás propõe um acordo para encerrar a ação coletiva movida por investidores nos Estados Unidos, com o pagamento de US$ 2,95 bilhões. Esse valor impactará o resultado do quarto trimestre de 2017, explica a companhia. O acordo será submetido à apreciação do juiz da Corte Federal de Nova York.

Com essa proposta elimina-se o risco de um julgamento desfavorável, ""o que poderia causar efeitos materiais adversos à companhia e a sua situação financeira"" e ""põe fim a incertezas, ônus e custos associados à continuidade dessa ação coletiva"", segundo expõe a petroleira em nota ao mercado, divulgada nesta manhã de quarta-feira, 3.

A proposta para o encerramento da ação é pagar o montante em três parcelas, sendo duas de US$ 983 milhões e a última de US$ 984 milhões. A primeira parcela será paga em até dez dias após a aprovação preliminar do juiz, a outra em até dez dias após a aprovação final e a terceira em até seis meses ou 15 de janeiro de 2019, o que ocorrer por último.

A Petrobrás reforça sua condição de vítima do esquema de corrupção investigado pela Operação Lava Jato, do qual diz ter recuperado R$ 1,475 bilhão no Brasil até o momento. ""O acordo não constitui reconhecimento de culpa ou de prática de atos irregulares pela Petrobrás. No acordo, a companhia expressamente nega qualquer responsabilidade. Isso reflete a sua condição de vítima dos atos revelados pela Operação Lava Jato, conforme reconhecido por autoridades brasileiras, inclusive o Supremo Tribunal Federal"", afirma em fato relevante.

Segundo o comunicado, as partes pedirão à Suprema Corte norte-americana que adie, até a aprovação final do acordo proposto, a decisão quanto à admissibilidade de recurso apresentado pela Petrobrás, o que estava previsto para o dia 05/01.

""O acordo atende aos melhores interesses da Companhia e de seus acionistas, tendo em vista o risco de um julgamento influenciado por um júri popular, as peculiaridades da legislação processual e de mercado de capitais norte-americana, bem como o estágio processual e as características desse tipo de ação nos Estados Unidos, onde apenas aproximadamente 0,3% das class actions relacionadas a valores mobiliários chegam à fase de julgamento"", informa a companhia.",VERDADEIRO,VERDADEIRO,0.2410874366760254
"Ministério Público do Maranhão (MP-MA) ingressou uma Ação Civil Pública contra o prefeito de Paço do Lumiar, Domingos Francisco Dutra Filho (PC do B). A ação é da 1ª Promotoria de Justiça da Comarca de Paço do Lumiar referente ao dia 20 de Novembro e pede a condenação do gestor por improbidade administrativa. Para a MP-MA, o município descumpre a Lei de Acesso à Informação e não possui Portal da Transparência adequado à exigência legal. A assessoria de comunicação do prefeito Domingos Dutra informou que estão sendo tomadas todas as providências para que o Portal atenda às exigências da Lei de Acesso à Informação. Veja a nota completa no final da reportagem. Segundo o MP-MA, a ação pode levar à perda da função pública, suspensão dos direitos políticos de 3 a 5 anos, pagamento de multa de até 100 vezes o valor de sua remuneração como prefeito e à proibição de contratar ou receber benefícios do Poder Público pelo prazo de três anos. Também foi pedida a condenação do prefeito ao pagamento de danos morais difusos no valor de R$ 50 mil. De acordo com o Ministério Público, no dia 27 de janeiro foi encaminhado uma recomendação ao município para a regularização ",VERDADEIRO,VERDADEIRO,0.3633143901824951
"Temer quer demitir chefe da Polícia Federal. Michel Temer pode tirar autonomia da Polícia Federal tirando da direção geral um dos mais íntegros brasileiros, o Dr. Leandro Daiello. A operação Lava Jato ficará gravemente comprometida.

Com a decisão do presidente Michel Temer de colocar Torquato Jardim no comando do Ministério da Justiça, a expectativa do Palácio do Planalto é retomar a influência sobre a Polícia Federal. Não está descartada nem mesmo a substituição do diretor-geral da PF, Leandro Daiello. Investigadores da Lava Jato já demonstram preocupação com as mudanças no Ministério da Justiça. Serraglio era considerado um ministro fraco, e que, por isso mesmo, não tinha influência no comando da PF e não conseguia interferir nos rumos da Lava Jato. O Planalto optou por Torquato por considera-lo com personalidade suficiente para retomar o controle da PF.

Além disso, ele é considerado um nome com boa interlocução com tribunais superiores, inclusive no Tribunal Superior Eleitoral, que jugará na próxima semana a cassação da chapa Dilma-Temer. Torquato já foi ministro do TSE.

Desesperado com o começo do fim de seu poder o presidente Michel Temer aparenta interesse em obstruir a Polícia, a Justiça e quem mais tentar leva a diante o impeachment do terceiro presidente brasileiro. Roubar a independência da Polícia Federal brasileira é um golpe contra uma das poucas instituições que ainda dão orgulho à nação.",FALSO,VERDADEIRO,0.21454811096191406
"Após depor ao STF, Maria do Rosário diz que Bolsonaro é 'líder do ódio' Deputada prestou depoimento como testemunha em ação que Bolsonaro é réu por ter dito que a deputada não merecia ser estuprada porque ele a considera ""muito feia"". Ele nega apologia. deputada federal Maria do Rosário (PT-RS) prestou depoimento nesta quarta-feira (23) ao Supremo Tribunal Federal (STF) como testemunha na ação penal contra o deputado Jair Bolsonaro (PSC-RJ). O depoimento foi fechado e durou cerca de 50 minutos. Bolsonaro é réu no STF desde junho do ano passado pela suposta prática de apologia ao crime de estupro e por injúria. Em 2014, ele afirmou, na Câmara e em entrevista a um jornal, que Maria do Rosário não merecia ser estuprada porque ele a considera ""muito feia"" e porque ela ""não faz"" seu ""tipo"". Após ele se tornar réu, a defesa do deputado invocou a chamada ""imunidade parlamentar"", segundo a qual deputados e senadores são protegidos por opiniões, palavras e votos. Além disso, a defesa de Bolsonaro argumentou que não incentivou outras pessoas a estuprar. Ao analisar denúncia da Procuradoria Geral da República (PGR) e a queixa da própria deputada, a Primeira Turma da Corte entendeu que, além de incitar a prática do estupro, Bolsonaro ofendeu a honra de Maria do Rosário. À época da análise da denúncia, somente o ministro Marco Aurélio Mello foi contra tornar Bolsonaro réu. Na ocasião, os ministros Luiz Fux, Edson Fachin, Rosa Weber e Luiz Roberto Barroso votaram favor da abertura da ",VERDADEIRO,VERDADEIRO,0.22978544235229492
"Centro ataca populismo contra Lula e Bolsonaro A indefinição sobre o candidato do centro na eleição presidencial não impede que os partidos adversários à candidatura de Lula e de Jair Bolsonaro tentem estancar o crescimento deles nas pesquisas. Algumas legendas querem criar uma onda de medo contra candidaturas populistas e carimbar esta marca nos dois. No pronunciamento de Natal, em cadeia de rádio e televisão, o presidente Temer condenou a prática. O prefeito João Doria (SP) também falou sobre isso e o ministro Henrique Meirelles (Fazenda) atacou o tema no programa do PSD. Caso pensado. O grupo político de Meirelles identificou, em pesquisas, que o chamado campo azul, que reúne antipetistas e anti-Bolsonaro, considera ambos radicais e populistas. Avaliou-se como fundamental Meirelles atacar a prática para se colocar como opção a quem os rejeita. Indireta. No caso de Michel Temer, o recado foi direto para o PT. A equipe do presidente diz que, ao criticar o populismo, ele quis alfinetar o jeito petista de administrar o País. Eles disseram. Temer disse, no Natal, que seu governo não adota medidas populistas. “Nada de esperar por milagres e contar com salvadores da pátria.” Já Meirelles alerta para possíveis retrocessos: “O populismo e os oportunistas fazem mal ao País”. Para os íntimos. Sem fogos de artifícios, o presidente da Câmara, Rodrigo Maia, serviu um jantar de réveillon para os ministros Moreira Franco (Presidência), Alexandre Baldy (Cidades), Helder Barbalho (Integração) e alguns deputados na residência oficial. De repouso devido a uma infecção urinária, Michel Temer preferiu não ir. Me dê motivos. A ausência de Temer foi entendida por alguns aliados como um sinal de incômodo com o movimento do DEM de sair do governo. A amigos, Maia deixou claro que vai brigar para o partido continuar na base de Temer. Mesa cheia. Na volta ao trabalho, hoje, Temer deve sancionar a lei que concede socorro de R$ 15 bilhões à Caixa, com dinheiro do FGTS e o refis para participantes do Simples Nacional, no programa de Regularização Tributária das Micro e Pequenas Empresas. CLICK.Um ano após superar um câncer, o deputado federal Darcísio Perondi (MDB-RS) resolveu correr parte dos 15 quilômetros da 93ª São Silvestre, em São Paulo. Nova moda. Mais três prefeitos de Tocantins avisaram ao presidente da Associação Tocantinense de Municípios, Jairo Mariano, que devem renunciar aos cargos por falta de dinheiro. Entrega de chaves. No último dia do ano, José de Pádua, de Marianópolis, e Fernando do Osmar, de Araguanã, deixaram seus mandatos sob alegação de colapso nas contas públicas. Campanha. O partido Novo, único a não receber dinheiro público, diz aprovar a medida para barrar o uso do fundo partidário nas eleições. Carta na manga. Entusiastas do PSB à candidatura do ex-ministro do Supremo Joaquim Barbosa à Presidência da República dizem que, se ele decidir entrar na campanha eleitoral, fará o debate sobre a questão racial no País. Debate. A avaliação da equipe do ex-ministro do Supremo é de que, pela primeira ",VERDADEIRO,VERDADEIRO,0.3155808448791504
"Raquel Dodge faz o que Janot não fazia: pediu a prisão da senadora petista Gleisi.

A procuradora-geral da República, Raquel Dodge, pediu a condenação da senadora petista Gleisi Hoffmann no âmbito da Lava Jato. Para a PGR, Gleisi cometeu crimes de corrupção passiva e lavagem de dinheiro.

Detalhe: Dodge também quer que Gleisi devolva R$ 4 milhões aos cofres públicos e perca o mandato.

Abaixo estão as alegações de Raquel Dodge:

Ao que parece, com a saída do PGR Rodrigo Janot passou a fase em que havia motivação apenas para tentar prender senadores que fossem adversários do PT.

Estamos exigindo a prisão de Gleisi Hoffmann há muito, mas muito tempo.",FALSO,FALSO,0.26651573181152344
"﻿Tucanos se unem para lançar Doria ao governo de São Paulo

Um grupo de tucanos paulistas quer convencer o PSDB a lançar o prefeito paulistano, João Doria, candidato a governador, e facilitar o caminho para José Serra presidir o Senado em 2019.

Os dois são cotados para disputar a sucessão de Geraldo Alckmin, que deve se lançar à Presidência. A preferência do governador será decisiva, mas interlocutores dizem que Alckmin dificilmente se posicionará com a mesma clareza que o fez em 2016 em favor de Doria.

A frente é encabeçada por Orlando Morando, prefeito de São Bernardo do Campo, a segunda maior cidade do Estado comandada pelo PSDB depois da capital, e por Cauê Macris, presidente da Assembleia Legislativa paulista.

Se, de um lado, Morando já estava alinhado com Doria em suas movimentações visando à Presidência, Macris, por sua vez, aliado de Alckmin, foi crítico ao prefeito. Seu apoio a Doria agora é lido no tucanato como sinal de que Alckmin já esteja ensaiando uma posição.

No entorno do governador, havia tendência em apoiar Serra, por se considerar que ele tem melhor capacidade de articulação e possibilidade de formar uma coligação favorável a Alckmin no plano nacional, trazendo o PSD de Gilberto Kassab, entre outros.

No entanto, com a rejeição do eleitorado paulista a Serra de 40%, apontada pelo Datafolha, passou-se a considerar o apelo eleitoral de Doria. Sua rejeição é de 28% e tucanos afirmam que ele pode reduzi-la caso se mostre focado na prefeitura.

Ainda que Serra sinalize ter interesse em voltar a governar SP, com apoio de deputados estaduais e prefeitos não só do PSDB, há dúvida sobre a sua disposição em encarar uma campanha para um cargo que já ocupou, tendo mais quatro anos de Senado garantidos, em momento adverso aos políticos tradicionais.

A presidência da Casa legislativa, contudo, não viria de graça, sobretudo considerando-se a maioria do MDB.

""Serra é um quadro primoroso. Pode pleitear ser presidente do Senado em 2019, pode ser ministro"", disse Morando, contrário a prévias. ""Ele é inteligente. Não disputa eleição sem apoio. Está claro que a sociedade anseia por quadros oxigenados. Doria teve uma queda e já iniciou um processo de recuperação.""

Macris disse que ""há um clamor"" em torno do prefeito paulistano. ""Coloquei como desafio reunir lideranças do Estado para que, juntos, a gente forme um time em prol da candidatura dele.""

A estratégia é desvincular Doria do movimento e evitar, assim, a exposição negativa que sua pretensão nacional causou em alguns segmentos. O prefeito paulistano nega ser candidato e tem procurado se mostrar voltado à gestão da capital paulista.

Por enquanto, dois nomes se lançaram como pré-candidatos a governador: o cientista político Luiz Felipe dAvila, que é bem visto na cúpula partidária, mas perde espaço diante de nomes tradicionais, e o secretário estadual de Desenvolvimento Social, Floriano Pesaro. ",VERDADEIRO,VERDADEIRO,0.2569868564605713
"Quatro ex-presidentes presos até 2019 é o que a Lava Jato está preparando. A Força Tarefa da operação Lava Jato está com farto material acusatório para levar para a cadeia simultaneamente 4 ex-presidentes do Brasil. Lula, Dilma, Temer e Collor podem terminar sua vida política atrás das grades. A condenação de Lula acendeu o alerta vermelho em políticos que se achavam intocáveis. A operação Lava Jato ao condenar o maior líder político da Esquerda no Brasil demonstrou que nenhuma pessoa está acima da lei. A condenação a nove anos e seis meses de prisão pelo juiz federal Sergio Moro, nesta quarta-feira, não mandará o petista automaticamente para a cadeia. Isso porque Moro é um juiz de primeira instância e, assim, sua decisão não basta para que a pena seja cumprida imediatamente. Toda decisão que o “juiz da Lava Jato” toma em primeira instância é depois revisada, em segunda instância, pelos desembargadores do Tribunal Regional da 4ª Região (TRF4) João Pedro Gebran Neto, relator da operação, Leandro Paulsen e Victor Luiz dos Santos Laus, membros da 8ª Turma da Corte sediada em Porto Alegre. O trio da segunda instância é muito mais duro que o juiz Sergio Moro. A pena de Lula provavelmente será confirmada e ampliada. Ele ficará fora das eleições de 2018 e com ele levará mais três ex-presidentes que lhe foram muito próximos durante os anos em que o petismo conduziu os rumos políticos do Brasil. Pesa sobre Michel Temer fortíssimos indícios de corrupção passiva, organização criminosa e obstrução de justiça. Somente com as provas levantadas até agora ele pode pegar até 33 anos de cadeia. Contra Dilma Vana Rousseff pesa mais fortemente a acusação de tentativa de obstrução da Justiça. Tal acusação fundamenta pela Policia Federal do Brasil aponta tentativa de blindar o ex-presidente Lula e barrar os processos em que ele está envolvido na Operação Lava Jato ao nomeá-lo como ministro. Embora contra Dilma ainda existam investigações sobre o caixa dois em suas campanhas eleitorais ela é a que possui mais chances de se livrar das garras da justiça. Caso seja condenada por obstrução da Justiça, sua pena será de até 3 anos de reclusão. Como as penas inferiores a 4 anos de reclusão são substituídas por penas são substituídas por prestação de serviços a comunidade. Ela precisa de mais uma condenação para de fato se juntar ao time dos ex-presidentes presos. O ex-presidente Fernando Collor de Melo (PTC-AL) ",FALSO,FALSO,0.262432336807251
"A sentença de Lula já está pronta sua liberdade está com dias contados. Começou a contagem regressiva da primeira de uma série de condenações do “comandante supremo”, o desbragado faroleiro petista Lula, grande “chefe da quadrilha”, conforme denúncia dos procuradores federais. Na prática, ao pé da letra da lei, a corrupção do ex-presidente está fartamente evidenciada por provas documentais e testemunhais. Nem é necessário verificar a propriedade em seu nome do referido tríplex, alvo do processo em análise.

O juiz Sergio Moro irá condenar Lula nos próximos dias a até 22 anos de cadeia. O roteiro já foi definido. No itinerário do magistrado apenas uma etapa o separa do anúncio da sentença do ex-presidente petista: a definição da pena ao intermediário da propina, Antonio Palocci.


Conforme apurou a FOLHA junto a integrantes da Lava Jato, o petista vai pegar até 22 anos de cadeia – 10 anos por lavagem de dinheiro e 12 por corrupção passiva.

A simples e elementar demonstração de benfeitorias e modificações feitas no imóvel a seu pedido ou de sua família, como gratidão por préstimos, conforme relato dos empresários corruptores, já configuraria o crime. O empreiteiro Leo Pinheiro reiterou. Os fornecedores da obra idem. Os papéis de opção da compra rasurados foram parar na sua casa. Mas Lula seguiu fazendo cara de paisagem. Atribuiu à falecida esposa Marisa a explicação necessária pelo toma-lá-dá-cá. Nem corou de vergonha. Em compensação, soou banal e risível a desculpa com ares de lorota dos representantes legais de Lula, tentando imputar à Caixa Econômica a posse do comprometedor tríplex.

Réu em cinco processos, o cacique do PT ainda arrota soberba. Diz que só ele e seu partido podem ensinar a como combater a corrupção. Distribui ditirambos. Tripudia de autoridades: “Se eles não me prenderem logo, eu é que vou prender eles”. E dá “lições” de indignação reclamando que “a desgraça tomou conta do País” desde que o PT deixou o poder. Um mestre do embuste, fanfarrão em decadência, hoje ele é levado a sério apenas por seguidores fanatizados que na sua fé cega.",FALSO,FALSO,0.3225884437561035
"Ministro do STF autoriza quebra de sigilos de Aécio Neves Trajetória de Aécio Neves O ministro Marco Aurélio, do STF (Supremo Tribunal Federal), autorizou a quebra dos sigilos bancário e fiscal do senador Aécio Neves (PSDB-MG), de sua irmã, Andrea Neves, de seu primo Frederico Pacheco e de Mendherson de Souza, ex-assessor do senador Zezé Perrella (PMDB-MG), além de duas empresas ligadas a eles. Eles foram denunciados por esquema de corrupção por supostamente receber R$ 2 milhões em propina da JBS. Agora, a PGR (Procuradoria-Geral da República) vai analisar os dados. O período da quebra de sigilo vai de 1º de janeiro de 2014 a 18 de maio de 2017, quando os quatro foram alvos da Operação Patmos, provocada pelas revelações dos executivos da JBS em acordo de delação premiada. A quebra de sigilo foi pedida pela PGR, que alegou necessidade de acesso de acesso às informações para rastrear a origem e a finalidade dos recursos. ""A situação deste processo enquadra-se na previsão constitucional, mostrando-se relevante a pretensão do Ministério Público Federal. Tudo deve objetivar a ",VERDADEIRO,VERDADEIRO,0.22339844703674316
"Veja aqui o telefone e o e-mail de Gilmar Mendes. Demonstre sua indignação! Gilmar Mendes conseguiu livrar Michel Temer e Dilma Rousseff da condenação. Em seu juízo a chapa Dilma/Temer é honesta e estes dois brasileiros merecem o respeito da nação.

Eles estão de posse de seus direitos políticos e poderão voltar em 2018. Dilma já anunciou que se candidatará a senadora da república. Michel Temer pode voltar até como presidente. Não permita que este julgamento vergonhoso passe em branco. Envie mensagens pro e-mail de Gilmar Mendes ou até mesmo telefone para ele manifestando toda sua indignação. Seguem aqui os contatos do ministro que envergonhou o Brasil.

MINISTRO GILMAR MENDES
Telefone: (61) 3217-4175
E-mail: mgilmar@stf.jus.br
E-mail: audienciasgilmarmendes@stf.jus.br",FALSO,FALSO,0.2204127311706543
"Em evento com Alckmin e Doria, FHC defende prévias do PSDB para definir candidato à Presidência Ex-presidente disse em evento em São Paulo que é bom partido ter vários nomes como possíveis candidatos. O ex-presidente Fernando Henrique Cardoso (PSDB) defendeu nesta segunda-feira (11) que o partido faça prévias internas até março de 2018 para decidir quem será o candidato do PSDB à Presidência da República. Em evento para empresários realizado em um hotel na Zona Sul de São Paulo, Fernando Henrique disse que “é uma coisa boa ter vários nomes” dentro do partido como possíveis candidatos, referindo-se à disputa entre o governador do estado, Geraldo Alckmin, e prefeito da capital, João Doria, como possíveis cotados da sigla à corrida presidencial. O evento foi organizado pelo Lide - Grupo de Líderes Empresariais, que pertence ao Grupo Doria. Tanto Doria quanto Alckmin estavam presentes na palestra realizada por Fernando Henrique, que foi patrocinada pelo Grupo Lide (Grupo de Líderes Empresariais). O ex-presidente disse que tanto as pesquisas de opinião pública quanto a opinião interna, dos militantes do partido, serão levadas em consideração para a decisão de quem será o candidato. Segundo FHC, vai vencer quem tiver uma “melhor narrativa” com chances de vitória. “É uma coisa boa ter vários nomes. Quantos partidos têm pelo menos dois? PSDB sempre foi atormentado por perguntas a respeito. Vocês têm A, B, C, D ou E. Bom, tomara que tenha F, H, que sou eu. Quanto mais nomes, melhor. E os partidos têm que se acostumar com várias lideranças. O partido não é dominado por uma pessoa só, tem várias lideranças, e como se resolve isso no limite com voto no partido”, afirmou. “Líder político você não faz por decreto, ele tem que ser capaz de convencer os outros, tem que ter linguagem racional e sentimental, corporal e tudo mais que os outros percebam: 'Oh, eu posso confiar neste cara'. Às vezes se engana, a vida é assim. O PSDB tem vários, estamos tentando, vamos ver quem vai ser capaz de comover realmente a sociedade”, afirmou, defendendo como positiva a competição interna no partido. ",VERDADEIRO,VERDADEIRO,0.27792787551879883
"Mais um ministro de Temer na cadeia. No dia em que começa a ser julgado por crime eleitoral no TSE Michel Temer acorda com a notícia da prisão de seu ex-ministro e pessoa da mais estrita confiança e proximidade. Pouco a pouco a Polícia Federal está encarcerando as pessoas mais próximas ao presidente.

O ex-ministro do Turismo Henrique Eduardo Alves foi preso na manhã desta terça-feira (6) em um desdobramento da operação Lava Jato. O ex-deputado Eduardo Cunha, que está preso em Pinhais, na região metropolitana de Curitiba, é alvo de um novo mandado de prisão preventiva. Ambos são do PMDB e foram presidentes da Câmara dos Deputados. Henrique Alves admitiu à Justiça Federal em Brasília que abriu uma conta bancária na Suíça, mas afirmou que não tinha conhecimento da movimentação de US$ 832,9 mil (ou R$ 2,3 milhões). A defesa de Alves alegou que ele usou um escritório de advocacia no Uruguai para abrir a conta bancária em 2008.

Homem próximo do presidente Michel Temer, também do PMDB, Alves foi ministro do Turismo, pedindo demissão do posto em meio à citação de seu nome em delações da Lava Jato.

Os investigados responderão, na medida de suas participações, pelos crimes de corrupção ativa e passiva, além de lavagem de dinheiro.",FALSO,VERDADEIRO,0.2599761486053467
