texto,label_real,pred_qwen/qwen3-32b,lat_qwen/qwen3-32b
"A sentença de Lula já está pronta sua liberdade está com dias contados. Começou a contagem regressiva da primeira de uma série de condenações do “comandante supremo”, o desbragado faroleiro petista Lula, grande “chefe da quadrilha”, conforme denúncia dos procuradores federais. Na prática, ao pé da letra da lei, a corrupção do ex-presidente está fartamente evidenciada por provas documentais e testemunhais. Nem é necessário verificar a propriedade em seu nome do referido tríplex, alvo do processo em análise.

O juiz Sergio Moro irá condenar Lula nos próximos dias a até 22 anos de cadeia. O roteiro já foi definido. No itinerário do magistrado apenas uma etapa o separa do anúncio da sentença do ex-presidente petista: a definição da pena ao intermediário da propina, Antonio Palocci.


Conforme apurou a FOLHA junto a integrantes da Lava Jato, o petista vai pegar até 22 anos de cadeia – 10 anos por lavagem de dinheiro e 12 por corrupção passiva.

A simples e elementar demonstração de benfeitorias e modificações feitas no imóvel a seu pedido ou de sua família, como gratidão por préstimos, conforme relato dos empresários corruptores, já configuraria o crime. O empreiteiro Leo Pinheiro reiterou. Os fornecedores da obra idem. Os papéis de opção da compra rasurados foram parar na sua casa. Mas Lula seguiu fazendo cara de paisagem. Atribuiu à falecida esposa Marisa a explicação necessária pelo toma-lá-dá-cá. Nem corou de vergonha. Em compensação, soou banal e risível a desculpa com ares de lorota dos representantes legais de Lula, tentando imputar à Caixa Econômica a posse do comprometedor tríplex.

Réu em cinco processos, o cacique do PT ainda arrota soberba. Diz que só ele e seu partido podem ensinar a como combater a corrupção. Distribui ditirambos. Tripudia de autoridades: “Se eles não me prenderem logo, eu é que vou prender eles”. E dá “lições” de indignação reclamando que “a desgraça tomou conta do País” desde que o PT deixou o poder. Um mestre do embuste, fanfarrão em decadência, hoje ele é levado a sério apenas por seguidores fanatizados que na sua fé cega.",FALSO,VERDADEIRO,0.41365885734558105
"Por semelhanças com os anos 80, jogo político vive dias de 'Stranger Things' A segunda temporada da série americana ""Stranger Things"" foi disponibilizada pela Netflix no último dia 27. A série, uma mescla de terror e ficção científica, de bastante sucesso por aqui, é ambientada em 1984. Como nela, o cenário político brasileiro atual convida a uma volta aos anos 1980, graças às semelhanças com a eleição de 1989, a primeira depois do fim da ditadura militar. Veja abaixo como a Folha resumiu, em sete episódios, essa saga. EPISÓDIO 1: Lula lá e cá Em 1989, o petista disputou com discurso fortemente de esquerda. Depois, suavizou a plataforma, conquistou a classe média e foi eleito em 2002. Agora, deixou de lado o tom ""paz e amor"" e em alguns momentos parece ter voltado às origens, com falas mais fortes e voltadas a sua base social. As caravanas com que tem percorrido o país não raro retomam o jingle ""Lula lá"", de sua primeira campanha –o refrão nunca o abandonou de fato, mas ajuda a aguçar a memória oitentista. EPISÓDIO 2: O outsider Collor construiu sua imagem em 1989 como o ""caçador de marajás"" da política tradicional. Era presença constante na imprensa –em festas, divulgando sua agenda, andando de jet ski. Doria tem discurso com algumas semelhanças (""não sou político, sou gestor"") e também investe em seu marketing pessoal para se viabilizar como o candidato da antipolítica e, sobretudo, do antipetismo. No campo de fora da política, surgem também nomes como o do empresário João Amoêdo, fundador do Partido Novo. EPISÓDIO 3: Um programa de auditório Antes e agora, havia um empresário e apresentador de TV tão popular que um partido chegou a cogitar sua candidatura. Setores do PFL quiseram lançar Silvio Santos. Um mês antes da eleição, o Homem do Baú entrou na disputa pelo PMB (Partido Municipalista Brasileiro), mas sua candidatura acabou barrada pela Justiça Eleitoral. Hoje, o PFL se chama DEM e quer convencer Luciano Huck, apresentador de TV e empresário, a disputar a Presidência. EPISÓDIO 4: Os militares Em 1989, o Brasil votava pela primeira vez após duas décadas de ditadura militar. Pois em 2018, os militares podem voltar ao poder por meio do voto –é o que o deputado federal e militar da reserva Jair Bolsonaro, em segundo lugar nas pesquisas, afirmou durante sua viagem a Nova York, em outubro. Bolsonaro diz se inspirar em Enéas Carneiro, candidato do Prona que despontou em 1989 e ficou famoso pela barba, pelos óculos de armação grossa e pelos seus poucos segundos de propaganda na TV: ""Meu nome é Enéas, 56"". EPISÓDIO 5: Os impopulares Se Temer continuar no Planalto até passar a faixa para o presidente eleito em 2018, parte da história se repetirá. Em 1989, quem estava na Presidência era um político do PMDB que enfrentava suspeitas de corrupção, mas o Congresso evitou que as acusações fossem levadas adiante: José Sarney. O maranhense atravessou o mandato com uma crise política (nepotismo, denúncias de superfaturamento e propinas na licitação da Ferrovia Norte-Sul) e econômica, com a volta da inflação. E, assim como Temer, tinha sido eleito como vice. EPISÓDIO 6: Os conciliadores Mario Covas, um dos fundadores do PSDB, tinha governado São Paulo, era uma indicação de consenso dentro do partido para disputar a Presidência e tinha um discurso de conciliação nacional. Há algo que lembra o discurso que Geraldo Alckmin, atual governador paulista, quer construir para 2018: o de que é um político experiente, capaz de superar a polarização no país. Alckmin, não por acaso, apresenta-se como pupilo de Covas, de quem foi vice. EPISÓDIO 7: Muito além do PT Ex-ministros de Lula, Marina Silva (Rede) e",VERDADEIRO,VERDADEIRO,0.36110663414001465
"Conselho de Ética do PMDB decide expulsar a senadora Kátia Abreu

Presidente do partido, senador Romero Jucá, afirmou que adotará decisão de imediato. Senadora disse ter sido expulsa por contrariar o governo. Ela tem prazo de dez dias para recorrer da decisão.

O Conselho de Ética do PMDB decidiu nesta quinta (23), por unanimidade, expulsar a senadora Kátia Abreu (TO) do partido e cancelar a filiação partidária da senadora.

O senador Romero Jucá, presidente nacional do partido, disse que acatará de imediato a decisão do Conselho de Ética. Ele disse que a medida ""demonstra nova fase de posicionamento do partido"".

Em nota, Kátia Abreu afirmou que foi expulsa por adotar posições contrárias às do governo. ""Fui expulsa exatamente por não ter feito concessão à ética na política. Fui expulsa por defender posições que desagradam ao governo. Fui expulsa pois ousei dizer não a cargos, privilégios ou regalias do poder”, afirmou a senadora.

A expulsão de Kátia Abreu do PMDB é assunto desde setembro do ano passado, depois que ela votou contra o impeachment da ex-presidente Dilma Rousseff. A senadora foi ministra da Agricultura no governo Dilma e tem feito duras críticas ao governo do presidente Michel Temer, também filiado ao PMDB – ela se posicionou, por exemplo, contra a reforma trabalhista e a reforma da Previdência, consideradas prioritárias pelo governo federal.

O Conselho de Ética entendeu que houve falta de decoro e insurgência contra o partido. Além disso, Kátia Abreu estaria denegrindo a imagem integrantes da legenda, segundo informações da assessoria do partido.

Em agosto, a Comissão de Ética do partido já tinha decidido pelo afastamento da senadora. Ela é acusada de ter violado o Código de Ética e Fidelidade Partidária e o Estatuto da sigla.

Kátia Abreu nega irregularidades e afirma que o PMDB não propôs nenhum tipo de punição a filiados condenados por crimes graves, como corrupção e formação de quadrilha.",VERDADEIRO,VERDADEIRO,0.3964250087738037
"Veja quem será o polêmico vice de Bolsonaro nas eleições 2018. O presidenciável Jair Messias Bolsonaro escolheu um dos mais polêmicos senadores da atualidade para ser seu candidato a vice-presidência. Evangélico  com forte atuação na defesa da Família Tradicional e odiado pelas Esquerdas, Bolsonaro terá ao seu lado um grande parceiro na mobilização de eleitores pelas redes sociais.

O senador Magno Malta (PR) confirmou ao jornal O Estado de S. Paulo que pode ser vice na chapa do deputado federal Jair Bolsonaro (PSC) para a presidência da república em 2018.


O senador capixaba não descarta, ainda, inverter de posição com o deputado, saindo como candidato à presidência com Bolsonaro como vice. “Temos conversado que, em 2018, todos estaremos juntos, independente de posições. Aliás, não só eu e ele, mas todos aqueles que repudiam esse modelo esquerdopata que destruiu o País. Quem pode ser vice também pode ser o verso”, afirmou o senador.

Em vídeo postado nas redes sociais em junho ao lado de Malta, Bolsonaro fez um afago ao senador. “Magno, você tem muita responsabilidade para com 2018. Porque, sempre digo, se a gente quiser mudar o Brasil, tem que ter gente no nosso perfil sentado naquela cadeira presidencial. (…) No ano que vem, uma certeza aqui: estaremos do mesmo lado”, disse Bolsonaro.

Magno Malta rasgou elogios ao colega. “Gosto do Jair, tenho boa relação com ele. É um bom nome para presidente. Se não for para o 2º turno, é ele quem vai definir a disputa”, afirmou.

Bolsonaro já afirmou que está 99% acertado com o Partido Ecológico Nacional (PEN). A filiação, segundo o próprio, deve ser anunciada em breve. “É um noivado nota 10. Estamos, inclusive, estudando a mudança do nome do partido. Quero que o partido se chame PAB (Pátria Amada Brasil).Em poucos dias devemos selar esse casamento”, disse o deputado.",FALSO,FALSO,1.391390323638916
"Preso, ex-governador do AM deve permanecer na sede da Polícia Federal, diz defesa Melo e ex-secretários são suspeitos de envolvimento em esquema de propina. O ex-governador do Amazonas José Melo (PROS), preso por suspeita de envolvimento em um esquema de desvio de verbas, deve permanecer custodiado na sede da Superintendência da Polícia Federal, na Zona Centro-Oeste de Manaus, até o fim do encarceramento temporário e não deve ser transferido para a cadeia como estava programado. A informação é do advogado do ex-governador José Carlos Cavalcanti Junior. A defesa informou que ingressou com pedido na Justiça para impedir a transferência dele para uma unidade prisional e teve a solicitação atendida no plantão judicial. Ele disse, ainda, que o parecer foi submetido ao Ministério Público. O G1 não conseguiu contato com a Justiça para obter detalhes da decisão. ""Não deve haver motivos para o MPF ser contrário. Se o motivo da manutenção dele em prisão era facilitar a investigação, ele estando na sede da Polícia Federal, deve auxiliar ainda mais, sem falar na questão da segurança"", disse José Júnior. A previsão era que a transferência de José Melo ocorresse nesta terça-feira (2). Melo e ex-secretários presos Melo, o irmão dele e ex-secretário de Administração e Gestão Evandro Melo; Wilson Alecrim, ex-secretário de Saúde; Afonso Lobo de Moraes, ex-secretário de Fazenda, e Pedro Elias, ex-secretário de Saúde, são acusados",VERDADEIRO,VERDADEIRO,0.36293554306030273
"Gustavo Pedreira Ferraz, que admitiu buscar malas de dinheiro para Geddel Vieira Lima, afirmou à PF ter trabalhado na campanha Presidencial de 2014 para o então candidato Aécio Neves (PSDB). Ex-diretor da Defesa Civil de Salvador, Bahia, ele resolveu colaborar com investigações sobre o bunker dos R$ 51 milhões. As digitais de Ferraz foram encontradas nas cédulas de R$ 50 e R$ 100 que rechearam as malas e caixas de dinheiro encontradas na maior apreensão da história da PF. Por meio de sua assessoria, o senador nega que Gustavo tenha trabalhado em sua campanha. Conselheiro de ética do PMDB na Bahia, Ferraz admitiu que, em 2012, buscou uma mala de dinheiro para em um hotel em São Paulo para o ex-ministro. Ele afirma que ainda voltou a Salvador em voo fretado e foi",VERDADEIRO,VERDADEIRO,0.32921934127807617
"Dr. Ray peita Bolsonaro, chama-o de “conservador fake” em entrevista a Danilo Gentili e divide a direita.

Este site vem avisando Jair Bolsonaro que ele deveria abandonar a pauta estatista de vez e fazer um discurso mais convincente para aquela boa parte dos liberais e conservadores do Brasil que querem se ver livres das amarras estatais.

Tudo bem que as pesquisas ainda dizem que a maior parte do povo é contra as privatizações, mas o índice (pouco mais de 50% do povo) é fácil de ser revertido. Ademais, Bolsonaro deveria falar para direitistas em vez de focar tanto em petistas arrependidos.

Recentemente ele disse que “pensaria 200 vezes antes de privatizar a Petrobrás para que ela não caia nas mãos de chineses” (ou algo do tipo). Deveria ter dito: “Eu garanto a privatização da Petrobrás, e também garanto que chineses não irão comprá-la”. Isso não deixaria brechas. Do jeito que ele falou, parece que o suposto “medo de venda aos chineses” é pretexto para evitar a privatização.

Seja lá como for, a direita vai ter que adotar alternativas que foquem em um estado reduzido, diminuição de impostos e venda de estatais. Além de João Amoedo, Dr. Rey está fazendo vicejar este tipo de discurso e – ainda que sua candidatura esteja em fase inicial – é complicado para Bolsonaro que apareçam pessoas de direita propondo uma visão economicamente direitista para a economia.

Enfim, veja aos 32:40 Dr. Rey espinafrando Bolsonaro: Quem dá brechas não pode reclamar que os outros aproveitem, não é mesmo?",FALSO,FALSO,2.386826515197754
"Joaquim Barbosa defende eleições diretas e não descarta candidatura O ex-presidente do STF (Supremo Tribunal Federal) Joaquim Barbosa disse nesta quarta (7) que não descarta se candidatar a presidente da República. Ele defende eleições diretas no caso de uma eventual substituição de Michel Temer. Questionado por jornalistas sobre ""o apelo de parte da sociedade"" em sair candidato à Presidência, respondeu que ""é uma decisão difícil de tomar"". Indagado se a possibilidade está descartada, Barbosa afirmou: ""Olha, eu sou cidadão brasileiro, cidadão pleno, há três anos livre das amarras de cargos públicos. Portanto, a decisão de me candidatar ou não está na minha esfera de deliberação"". Joaquim Barbosa disse que já conversou com líderes de partidos políticos sobre o assunto. Citou Marina Silva, do Rede Sustentabilidade, ""no ano passado"", e disse que ""mais recentemente"" teve conversas com PSB. ""Mas nada concreto, mesmo porque não sei se eu decidiria dar esse passo"", completou. Antes das declarações, durante evento no STF, o ministro Luís Roberto Barroso lembrou que Barbosa já despontou em pesquisas eleitorais como presidenciável e destacou seu ""trabalho exemplar"" como relator do mensalão. ""Vossa excelência é frequentemente lembrada como um possível candidato à Presidência da República. Não importa se vossa excelência não tem vontade ou interesse. A lembrança, por si só, é lisonjeira. Demonstra que a nação reconhece que vossa excelência é, tanto no plano simbólico, quanto no plano real, o jovem humilde que saiu de Paracatu de Minas para se tornar um orgulho para o Brasil"", disse Barroso. Barbosa afirmou que o país passa por ""momento tempestuoso"" na política, em que os ""representantes eleitos não cumprem bem sua missão constitucional"". Segundo ele, cabe ao Supremo, ""como órgão de calibragem e moderação, ter uma vigilância redobrada"". * DIRETAS * Para o ex-presidente do tribunal, não há ""tabu"" em alterar a Constituição ""em uma",VERDADEIRO,VERDADEIRO,0.2856452465057373
"STF pede urgência para impeachment de Temer. Rodrigo Maia tem 10 dias para explicar por que não avaliou impeachment. Prazo atende aos pedidos da oposição à Corte que exige que o presidente da Câmara analise os pedidos de impeachment contra o presidente Michel Temer.

O ministro do Supremo Tribunal Federal (STF) Alexandre de Moraes deu prazo de dez dias para o presidente da Câmara dos Deputados, Rodrigo Maia (DEM-RJ), dizer por que não analisou os pedidos de impeachment do presidente Michel Temer.


A decisão do ministro foi tomada após deputados da oposição entrarem com um mandado de segurança pedindo ao Supremo que mande Rodrigo Maia analisar os pedidos.

“Antes de apreciar o pedido de liminar, considero indispensável o conhecimento prévio das informações a serem prestadas pela autoridade impetrada. Nesses termos, notifique-se a autoridade coatora, para que preste informações no prazo de dez dias”, escreveu Alexandre de Moraes na decisão.

Cabe a Rodrigo Maia, na condição de presidente da Câmara, analisar os pedidos de impeachment do presidente da República. Se um desses pedidos for acolhido, será instalada uma comissão especial na Casa (saiba mais: eventual saída de Temer levaria a eleição indireta).

Ao todo, foram apresentados 21 pedidos de impeachment do presidente desde 17 de maio, quando estourou a maior crise política do governo. Na ocasião, se tornaram conhecidas as delações de executivos da JBS no âmbito da Operação Lava Jato.

As informações dos delatores atingiram, principalmente, Temer e o senador Aécio Neves (PSDB-MG) – afastado do mandato parlamentar por ordem do STF.",FALSO,VERDADEIRO,0.3005862236022949
"Gilmar Mendes age como masoquista ao permitir que Miller fique em silêncio na CPI.

O ministro do Supremo Tribunal Federal (STF) Gilmar Mendes concedeu hoje (24) habeas corpus preventivo para que o ex-procurador da República Marcello Miller possa ficar em silêncio na reunião da Comissão Parlamentar Mista de Inquérito (CPMI) da JBS, marcada para o dia 29 de novembro. As informações são do Estadão.

Miller foi convocado para prestar depoimento sobre o período em que trabalhou no MPF e auxiliou no fechamento do acordo de total impunidade do empresário Joesley Batista, um dos donos da empresa e do grupo J&F.

A decisão de Mendes permitiu que Miller não possa ser preso durante o depoimento e poderá se recusar a responder aos questionamentos dos parlamentares, além de poder ser orientado por seus advogados.

Miller foi acusado de atuar em favor da JBS durante o processo de assinatura de delação. Janot criou a narrativa dizendo que documentos trocados entre Miller e integrantes do escritório que o contratou comprovariam o “jogo duplo” no caso, mas a suspeita é de que Miller tem muito para falar e enroscar a vida do antigo PGR.

A atitude de Gilmar Mendes é vergonhosa. Ao permitir que Marcelo Miller fique em silêncio na CPI da JBS, acabou ajudando o bloqueio das provas que pudessem surgir em relação ao acordo de total impunidade.

Ou seja, Gilmar acaba por tabela protegendo Janot, que foi um dos líderes do time que se organizou para destruir a reputação do ministro do STF. Assim, Gilmar age feito masoquista.",FALSO,VERDADEIRO,0.4135901927947998
"Por 2018, Temer quer agenda social Planalto e PMDB tentam viabilizar a candidatura do presidente à reeleição com aumento no Bolsa Família e financiamento de casa própria BRASÍLIA - O Palácio do Planalto e a cúpula do PMDB têm uma estratégia pronta para tentar viabilizar a candidatura do presidente Michel Temer à reeleição, em 2018, apesar da aprovação ainda estar na casa de um dígito. O plano é ancorado em pilares que incluem não só a melhoria de indicadores econômicos, mas também o reforço da agenda social. Na lista das medidas que serão anunciadas, nos próximos dias, está a prorrogação do limite de R$ 1,5 milhão para o financiamento da casa própria com recursos do Fundo de Garantia do Tempo de Serviço (FGTS). A sete meses do prazo para os partidos escolherem os candidatos, Temer faz de tudo para agradar à classe média e vai reembalar programas sociais da era petista, dirigidos às camadas mais pobres. Até abril o governo concederá novo reajuste ao Bolsa Família. A ideia é dar aumento real, acima da inflação. O pacote de bondades a ser divulgado antes do início da campanha inclui mais subsídios para beneficiários do Minha Casa Minha Vida e uma nova versão do Programa Nacional de Acesso ao Ensino Técnico e Emprego (Pronatec), para qualificar quem está no mercado de trabalho. A candidatura de Temer depende, porém, da reversão de seus baixíssimos índices de popularidade e da construção de ampla aliança de centro para sustentar essa empreitada ao lado do PMDB, dono do maior tempo de TV no horário eleitoral. Para tanto, a meta do Planalto é que o presidente chegue ao início de abril com índice de aprovação de no mínimo 15%, praticamente o triplo do que tem hoje. Na semana passada, pesquisa da CNI-Ibope mostrou que o aval a Temer subiu de 3%, em setembro, para 6%, em dezembro, mas seu desempenho continua aquém das expectativas. Sem herdeiros no PMDB, Temer entra em 2018, último ano de seu mandato, como um sobrevivente de escândalos políticos e com uma base aliada bem menor do que quando assumiu o governo, no rastro do impeachment da petista Dilma Rousseff. Sua prioridade é emplacar, em fevereiro, a reforma da Previdência, considerada essencial para o ajuste das contas públicas. Apesar da prática da distribuição de cargos e liberação de verbas, o Planalto ainda não tem os 308 votos necessários para aprovar a proposta na Câmara. A possível entrada do ministro da Fazenda, Henrique Meirelles (PSD), no páreo presidencial não empolga o governo, mas o apoio a ele continua",VERDADEIRO,VERDADEIRO,0.30341315269470215
"Movimento “Ovos na Cara” é a versão atualizada do “Movimento Cara Pintada”. A ovada recebida pelo prefeito de SP João Dória não foi um fato isolado, é o marco do lançamento do “Movimento Ovos na Cara”, versão atualizada do “Movimento Cara Pintada” da década de 1990. Na década de 1990 os jovens de todo Brasil pintaram o rosto com tinta guaxe e foram para as ruas exigir o impeachment do então presidente Fernando Collor de Mello. Mais recentemente o Movimento Black Bloc foi as rus para depredar a fachadas de bancos e comércios de luxo para mostrar o ódio ao sistema capitalista. Mas a grande novidade é o “Movimento Ovos na Cara”. Um movimento irreverente que busca arranhar a imagem pública de políticos que promovem sua fama no mudo virtual sem dar a devida atenção ao mundo real. Segundo Marcos Vicente Nolasco, 23 anos, representante do MOC na Bahia, a escolha de João Dória foi pelo fato dele “andar sempre engomadinho, penteado com laquê e maquiado com Mary Kay. Queríamos mostrar a ele e aos demais políticos que existem 14 milhões de desempregados que precisam de mais atitude que de pose”. Karla Brunetti tem 19 anos e é articuladora do MOC no Rio de janeiro. Ela afirma que o movimento não tem bandeira política: “Não somos de direita nem de esquerda. Somos do lado do Brasil. Se Lula vier aqui também vai tomar ovo na cara. Se o Dória vier ao Rio vai levar",FALSO,FALSO,2.391289472579956
"Em evento com Alckmin e Doria, FHC defende prévias do PSDB para definir candidato à Presidência Ex-presidente disse em evento em São Paulo que é bom partido ter vários nomes como possíveis candidatos. O ex-presidente Fernando Henrique Cardoso (PSDB) defendeu nesta segunda-feira (11) que o partido faça prévias internas até março de 2018 para decidir quem será o candidato do PSDB à Presidência da República. Em evento para empresários realizado em um hotel na Zona Sul de São Paulo, Fernando Henrique disse que “é uma coisa boa ter vários nomes” dentro do partido como possíveis candidatos, referindo-se à disputa entre o governador do estado, Geraldo Alckmin, e prefeito da capital, João Doria, como possíveis cotados da sigla à corrida presidencial. O evento foi organizado pelo Lide - Grupo de Líderes Empresariais, que pertence ao Grupo Doria. Tanto Doria quanto Alckmin estavam presentes na palestra realizada por Fernando Henrique, que foi patrocinada pelo Grupo Lide (Grupo de Líderes Empresariais). O ex-presidente disse que tanto as pesquisas de opinião pública quanto a opinião interna, dos militantes do partido, serão levadas em consideração para a decisão de quem será o candidato. Segundo FHC, vai vencer quem tiver uma “melhor narrativa” com chances de vitória. “É uma coisa boa ter vários nomes. Quantos partidos têm pelo menos dois? PSDB sempre foi atormentado por perguntas a respeito. Vocês têm A, B, C, D ou E. Bom, tomara que tenha F, H, que sou eu. Quanto mais nomes, melhor. E os partidos têm que se acostumar com várias lideranças. O partido não é dominado por uma pessoa só, tem várias lideranças, e como se resolve isso no limite com voto no partido”, afirmou. “Líder político você não faz por decreto, ele tem que ser capaz de convencer os outros, tem que ter linguagem racional e sentimental, corporal e tudo mais que os outros percebam: 'Oh, eu posso confiar neste cara'. Às vezes se engana, a vida é assim. O PSDB tem vários, estamos tentando, vamos ver quem vai ser capaz de comover realmente a sociedade”, afirmou, defendendo como positiva a competição interna no partido.",VERDADEIRO,VERDADEIRO,0.37643003463745117
"Deputada chamada de gostosa no plenário vai processar deputado tarado. Deputada do PSDB de Roraima se irritou ao ser chamada de “gostosa” por um colega na Câmara durante a votação do processo contra o presidente Michel Temer. O deputado tarado pode perder o mandato por quebra de decoro parlamentar.

O deputado federal Wladimir Costa (SD/PA) não cansa de se envolver em polêmicas. A mais recente ocorreu durante entrevista à Rádio Guaíba, de Porto Alegre, em que o parlamentar paraense afirmou que ficaria “feliz da vida” se fosse uma mulher chamada de “gostosa”. Na conversa, ele disparou que “ia ficar passando a língua na minha pele pra ver se eu era gostosa mesmo”. As declarações dão conta de um dos momentos protagonizados pelos parlamentares em Brasília ainda na tarde de ontem, durante a votação do parecer da CCJ sobre a possibilidade de investigação do presidente Michel Temer por corrupção. Na ocasião, a deputada Shéridan (PSDB/RR) foi chamada de “gostosa” pelos colegas ao ter seu nome anunciado para o voto. Ela estava ausente no momento.",FALSO,FALSO,2.410592555999756
